smiles,cid
C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,2955
C1=CC(=CC=C1N)S(=O)(=O)NC2=NN=C(C=C2)Cl,6634
COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,5330
CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC,3828
C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,4760
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,6741
CC[C@H](C1=CC=C(C=C1)O)[C@@H](CC)C2=CC=C(C=C2)O,192197
C/C=C(/C(=C/C)/C1=CC=C(C=C1)O)\C2=CC=C(C=C2)O,667476
CCOC(=O)OC1=C(C=C(C=C1OC)C(=O)O[C@@H]2C[C@@H]3CN4CCC5=C([C@H]4C[C@@H]3[C@@H]([C@H]2OC)C(=O)OC)NC6=C5C=CC(=C6)OC)OC,6769
C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)C(=O)O,4806
CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,3025
CN1C(=O)CC(C1=O)C2=CC=CC=C2,6839
CCN1C(=O)C(NC1=O)C2=CC=CC=C2,3292
C1=CC(=C(C=C1N)C(=O)O)O,4075
CC1=CC(=O)OC2=C1C=CC(=C2)O,5280567
C1CCN2C[C@@H]3C[C@H]([C@H]2C1)CN4[C@H]3CCCC4,644020
C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N,2343
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,3293
COC1=CC=CC=C1OCC(CO)O,3516
CNCC(C1=CC=C(C=C1)O)O,7172
CCOC(=O)C1=CC=C(C=C1)N,2337
CCCCOC(=O)C1=CC=C(C=C1)N,2482
CCCCOC(=O)C1=CC=C(C=C1)O,7184
CCC(CC1=C(C(=C(C=C1I)I)N)I)C(=O)O,3735
C1(C(=O)NC(=O)N1)NC(=O)N,204
C1=CC=C(C=C1)COC2=CC=C(C=C2)O,7638
CC(=O)NC1=CC=C(C=C1)O,1983
CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,7699
C1CNCCC1C(C2=CC=CC=C2)(C3=CC=CC=C3)O,15723
C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)NC2=NC=CS2,5315
C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,3038
C1=CC(=C(C=C1[As](=O)(O)O)[N+](=O)[O-])O,5104
C1=CC(=CC=C1NC(=O)N)[As](=O)(O)O,8480
COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,5323
CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2,4621
CC1(C(=O)N(C(=O)O1)C)C,5576
CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,5344
C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N,5319
CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,5325
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,10133
CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,275196
CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,4641
CCN1CCCC(C1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3.Cl,8520
C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,2788
CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3.Cl,66063
CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3.Cl,65464
C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl,5560
C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1,3647
C1=CC(=CC=C1CN)S(=O)(=O)N.Cl,67313
CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N,3607
CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,5328
C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,5336
C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,5430
CCCCN(CCCC)CCCOC(=O)C1=CC=C(C=C1)N,2480
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2C=CC4=CC(=O)CC[C@@]34C)C,9051
CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,54676537
C[C@H]([C@H](C1=CC=CC=C1)O)N.Cl,6433169
CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3.Cl.Cl,67533
CC(C)NC[C@H](COC1=CC=CC2=CC=CC=C21)O,21138
CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(=O)O,9458
CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)O,224246
CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3C[C@@H](C5=CC(=O)C=C[C@@]54C)F)F)O)C)OC(O2)(C)C,9642
CC(C)NC(=O)C1=CC=C(C=C1)CNNC.Cl,9703
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O,9878
CC1=NC=C(N1CCO)[N+](=O)[O-],4173
C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(C(=O)C[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1,91453
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,3182
C[C@H]1[C@@H]2CC[C@]3(C=CC(=O)C(=C3[C@H]2OC1=O)C)C,221071
CCN(C1=CC=CC=C1C)C(=O)/C=C/C,688020
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO,1892
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,10621
CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C.C(=C\C(=O)O)\C(=O)O,5282318
C1CC(C2=CC=CC=C2C1)C3=NCCN3.Cl,10648
COC1=C(C2=C(CC3C4=CC5=C(C=C4CCN3C2)OCO5)C=C1)OC,34458
C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,3371
C1=CC(=O)OC2=CC(=C(C=C21)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,5281417
COC1=CC=CC=C1OCC(COC(=O)N)O,4107
CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1.Cl,10766
CC(CNC1CCCCC1)OC(=O)C2=CC=CC=C2.Cl,102426
CCNCC(C1=CC(=CC=C1)O)O.Cl,164652
CCC1=NC=CC(=C1)C(=S)N,2761171
C1CCN(CC1)CC(COC(=O)NC2=CC=CC=C2)OC(=O)NC3=CC=CC=C3.Cl,10830
C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,3168
CCCOC1=C(C=CC(=C1)N)C(=O)OCCN(CC)CC.Cl,11078
CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C,4100
CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC.Cl,68385
COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC,11289
CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,11368
C1CN(CC2=CC=CC=C21)C(=N)N.C1CN(CC2=CC=CC=C21)C(=N)N.OS(=O)(=O)O,11391
CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,11683
CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,9915886
CC(CN1C=NC2=C1C(=O)N(C(=O)N2C)C)O,4977
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,2391
C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO.Cl.Cl,6433208
CC1CCCC(N1NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N)C,2804
CC(C)N=C(N)/N=C(\N)/NC1=CC=C(C=C1)Cl.Cl,9570076
COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,5326
CC1(C(=O)NC(=O)O1)C,3081
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,5329
C1CCC(C1)CC2NC3=CC(=C(C=C3S(=O)(=O)N2)S(=O)(=O)N)Cl,2904
CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O,5280723
C[C@@]1(C2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCN5CCCC5)N(C)C)O,54680694
C1=CC=C(C=C1)CCN=C(N)N=C(N)N.Cl,13266
CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CCC4=O)C)C,14709
CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl,2797
C1=CC(=CC=C1OCC(COC(=O)N)O)Cl,2724
CN(C)CC/C=C\1/C2=CC=CC=C2CSC3=CC=CC=C31.Cl,6420022
CCCNC(C)(C)COC(=O)C1=CC=CC=C1.Cl,101925
CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)N)SC1)C(=O)O,441328
CCOC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OCC)OCC)OCC.Cl,5702159
C[C@@]1(C2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCN[C@@H](CCCCN)C(=O)O)N(C)C)O,54688689
CC[C@@H](CO)NCCN[C@@H](CC)CO.Cl.Cl,14051
CC1=CC2=C(C=C1S(=O)(=O)N)S(=O)(=O)CCC2,4165
CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31.Cl,122824
CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl.Cl.Cl,64713
CN(C)C(=N)N=C(N)N.Cl,14219
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)O)C)O)F)C,236702
C1CC(CCC1CN)C(=O)O,5526
CC(C)(CC1=CC=CC=C1)NC.CC(C)(CC1=CC=CC=C1)NC.OS(=O)(=O)O,71611
COC1=NC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,5332
CC[C@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC(C)C)CC(C)C)CCN)CCN)[C@H](C)O.OS(=O)(=O)O,60196262
C[C@H]1C([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)[C@@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O.Cl,16051954
CC[C@@H](C)[C@@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)NCCCC[C@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@@H]([C@@H](C)CC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CSC(=N2)[C@@H]([C@H](C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4,60196264
CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O.Cl,91505
C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O.Cl,207841
C[C@]12CCC(=O)C=C1[C@H](C[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)C(=O)CO)C)O)F,15209
CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24.Cl,64722
CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl,62413
C1CN(CCN1CCCC(=O)C2=CC=C(C=C2)F)C3=CC=CC=N3,15443
CCCNC(C)C(=O)NC1=CC=CC=C1C.Cl,92163
C1[C@H]([C@@H]1N)C2=CC=CC=C2.Cl,2723716
C1=NC(=O)NC(=C1F)N,3366
CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,2794
C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,16363
C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C)F,16490
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3,4487
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@@H]4[C@@]3(C[C@@H]5[C@H](C4)S5)C,443935
CCCCOC1=CC=C(C=C1)CC(=O)NO,2466
COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,17134
C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.Cl,17275
CCOC(=O)[C@](C)(CC1=CC(=C(C=C1)O)O)N.Cl,17276
C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C,247839
CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC=C(C=C2)OC.Cl,17683
CCCCC1=CC2=CC=CC=C2C(=N1)OCCN(C)C.Cl,9883104
COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O.Cl,18340
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)C(=O)CCl)C)O)F,443943
C1COCCN1C(=N)N=C(N)N.Cl,76621
CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,3926
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3(CCCCC3)N)C(=O)O)C,19003
C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O.[Br-],19004
CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C.C(=C\C(=O)O)\C(=O)O,6420038
CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4.Cl,441345
C1COCCN1CC2CN(C(=O)O2)/N=C/C3=CC=C(O3)[N+](=O)[O-].Cl,9576185
C1CN(P(=O)(OC1)NCCCl)CCCl,3690
CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,19675
CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C,5585
CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O.Cl,54685047
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Br,2446
C[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)[O-].Cl,6419888
CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,210320
C[C@@H]1CCC[C@@H](N1)C.Cl,6420071
CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,3394
C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N,21743
C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O,3332
CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O.Cl,22162
CC(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O,441333
CN1CCC2=CC3=C(C(=C2C1)OC)OCO3.Br,6419942
CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N.Cl,6420040
C1=CC=C(C(=C1)C(=O)O)OP(=O)(O)O,3418
CC(C)NCC(COC1=CC=CC=C1OCC=C)O.Cl,71172
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1,4922
C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](C[C@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)O)OC)C)C)C)O)C)C)O)N(C)C.OP(=O)(O)O,20056627
C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C.C(=C\C(=O)O)\C(=O)O,5282484
CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],5094
C[C@@H]1C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@@H]3[C@H](O3)/C=C/C(=O)O1)O)O)O)C(=O)O)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)C)O)N)O,5284447
C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@@H]4CC[C@@H]([C@H](O4)C)N(C)C,5284619
CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,14985
CCO[C@H]1[C@@H]([C@H]([C@H](O1)C(COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O,5284629
C1CN(CCC1(C2=CC=C(C=C2)Br)O)CCCC(=O)C3=CC=C(C=C3)F,2448
C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl,54685920
CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,5282367
COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC.Cl.Cl,83201
CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C,26098
CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O,610479
CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,26596
C[C@H](CC1=CC=CC=C1)N(C)CC#C.Cl,26758
C[C@@](C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCC[C@H]3CCCN3C.C(=C/C(=O)O)\C(=O)O,5281069
C1CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl,161104
C=CC[N@@+]12[C@@H]3[C@]4(C5=CC=CC=C5N/6[C@H]4/C(=C\N7[C@H]8/C(=C6)/[C@@H]9/C(=C\CO)/C[N@+]4([C@H]([C@]8(C5=CC=CC=C75)CC4)C9)CC=C)/[C@@H](C3)/C(=C\CO)/C1)CC2.[Cl-].[Cl-],21158559
CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O,27200
CCN(CC)C1=CC(=NC2=NC=NN12)C,5531
CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C.Cl,9883259
CC(CN(C1=C(C=C(C(=C1I)N)I)I)C(=O)C)C(=O)O,27648
CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O.Br,5702161
CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-],28061
C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H](C([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@@H]([C@@H](O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,5284579
CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC,3242
CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O,29327
CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,5479
CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCCC3)C(=O)O,4855
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,3475
CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@H](C)Cl.Cl,16051951
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)NC)O)NC)O)O.Cl.Cl,64740
CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO,4612
CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,3825
C1CCC2(CC1)OCC(O2)CN=C(N)N.C1CCC2(CC1)OCC(O2)CN=C(N)N.OS(=O)(=O)O,68552
CCOC(=O)N1C=CN(C1=S)C,31072
CC1=NC=C(C(=N1)N)CN(C=O)/C(=C(/CCOP(=O)(O)O)\SC(=O)C2=CC=CC=C2)/C,3032771
C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,3059
C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NCCO,3276
CC(C)C1=C(N(N(C1=O)C2=CC=CC=C2)C)CN(C)C(C)CC3=CC=CC=C3,3326
C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,4189
CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O,441334
C[C@@H]([C@@H](C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O.Cl,31728
CC1CS(=O)(=O)CCN1/N=C/C2=CC=C(O2)[N+](=O)[O-],6842999
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,4912
CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3.Cl,155290
C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O.Cl,108013
CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,24733
CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC.Cl,32169
CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,446541
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N.OS(=O)(=O)O,441374
CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,3463
CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O,33624
C1=CC(=C(C(=C1)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,3760
CC(C)(C)NC[C@@H](COC1=CC=CC2=C1CCCC2=O)O.Cl,5284409
C1=CC=C(C(=C1)C(=O)OCCOCCO)NC2=CC=CC(=C2)C(F)(F)F,35375
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)N[C@@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)I)N(C)C(=O)C)I,443944
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,4030
CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C.Cl,62884
CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4.Cl,34632
CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O.Cl,71412
C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl.[N+](=O)(O)[O-],47471
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C.Cl,115162
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N,36294
CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,5468
CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,36339
CC1(C2=C(C=C(C=C2)OC)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC4CCCCC4)C,91610
C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,36462
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C,33478
C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)COC(=O)C(C)(C)C)C)O)Cl)C)F,5282493
CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C.Cl,441307
