cid,clean_smiles
54676537,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O
6433169,C[C@@H](N)[C@@H](O)c1ccccc1
67533,CN1CCN(C(c2ccccc2)c2ccccc2)CC1
21138,CC(C)NC[C@@H](O)COc1cccc2ccccc12
9458,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O
224246,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
9642,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
9703,CNNCc1ccc(C(=O)NC(C)C)cc1
9878,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
4173,Cc1ncc([N+](=O)[O-])n1CCO
91453,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC(=O)[C@]3(C)[C@H]1[C@@H]2C
3182,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
221071,CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O
688020,C/C=C/C(=O)N(CC)c1ccccc1C
1892,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O
10621,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O
5282318,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
10648,c1ccc2c(c1)CCCC2C1=NCCN1
34458,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
3371,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1
5281417,O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1
4107,COc1ccccc1OCC(O)COC(N)=O
10766,CCC(C)(CN(C)C)OC(=O)c1ccccc1
102426,CC(CNC1CCCCC1)OC(=O)c1ccccc1
164652,CCNCC(O)c1cccc(O)c1
2761171,CCc1cc(C(N)=S)ccn1
10830,O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1
3168,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
11078,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC
4100,CC(=O)N=c1sc(S(N)(=O)=O)nn1C
68385,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC
11289,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
11368,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1
11391,N=C(N)N1CCc2ccccc2C1
11683,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
9915886,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2
4977,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
2391,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1
6433208,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1
2804,CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
9570076,CC(C)N=C(N)/N=C(\N)Nc1ccc(Cl)cc1
5326,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1
3081,CC1(C)OC(=O)NC1=O
5329,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
2904,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O
5280723,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
54680694,CN(C)[C@@H]1C(=O)C(C(=O)NCN2CCCC2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12
13266,NC(N)=NC(N)=NCCc1ccccc1
14709,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1
2797,CC(C)(Oc1ccc(Cl)cc1)C(=O)O
2724,NC(=O)OCC(O)COc1ccc(Cl)cc1
6420022,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21
101925,CCCNC(C)(C)COC(=O)c1ccccc1
441328,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1
5702159,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC
54688689,CN(C)[C@@H]1C(=O)C(C(=O)NCN[C@@H](CCCCN)C(=O)O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12
14051,CC[C@@H](CO)NCCN[C@@H](CC)CO
4165,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
122824,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
64713,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1
14219,CN(C)C(=N)N=C(N)N
236702,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
5526,NCC1CCC(C(=O)O)CC1
71611,CNC(C)(C)Cc1ccccc1
5332,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1
60196262,CC[C@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H]([C@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O
16051954,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)C(O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O
60196264,CC[C@@H](C)[C@@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(=O)N[C@@H]2CCCCNC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1
91505,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
207841,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1
15209,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
64722,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
62413,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
15443,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1
92163,CCCNC(C)C(=O)Nc1ccccc1C
2723716,N[C@@H]1C[C@H]1c1ccccc1
3366,Nc1[nH]c(=O)ncc1F
2794,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1
16363,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
16490,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
4487,Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C
443935,C[C@]12C[C@H]3S[C@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
2466,CCCCOc1ccc(CC(=O)NO)cc1
17134,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC
17275,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1
17276,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1
247839,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
17683,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1
9883104,CCCCc1cc2ccccc2c(OCCN(C)C)n1
18340,COc1ccc(OC)c(C(O)CNC(=O)CN)c1
443943,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1
76621,N=C(N=C(N)N)N1CCOCC1
3926,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
19003,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O
19004,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
6420038,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
441345,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
9576185,O=C1OC(CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1
3690,O=P1(NCCCl)OCCCN1CCCl
19675,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
5585,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
54685047,C=C1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12
2446,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC
6419888,C[N+]1([O-])[C@@H]2CC[C@H]1CC(OC(=O)C(CO)c1ccccc1)C2
210320,CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O
6420071,C[C@@H]1CCC[C@H](C)N1
3394,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
21743,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1
3332,O=C(O)Cc1ccc(-c2ccccc2)cc1
22162,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
441333,CC(C)NCC(O)c1cc(O)cc(O)c1
6419942,COc1c2c(cc3c1OCO3)CCN(C)C2
6420040,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N
3418,O=C(O)c1ccccc1OP(=O)(O)O
71172,C=CCOc1ccccc1OCC(O)CNC(C)C
4922,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1
20056627,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@@H](C)C[C@]3(CO3)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O
5282484,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2
5094,Cn1c([N+](=O)[O-])cnc1COC(N)=O
5284447,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O
5284619,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O
14985,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
5284629,CCO[C@@H]1O[C@H](C(COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O
2448,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1
54685920,C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
5282367,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O
83201,COc1ccc(CN2CCNCC2)c(OC)c1OC
26098,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O
610479,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O
26596,CCCCc1ccc2nc(NC(=O)OC)[nH]c2c1
26758,C#CCN(C)[C@H](C)Cc1ccccc1
5281069,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1
161104,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1
21158559,C=CC[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69
27200,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1
5531,CCN(CC)c1cc(C)nc2ncnn12
9883259,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2
27648,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
5702161,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
28061,Cc1ncc([N+](=O)[O-])n1CC(O)CCl
5284579,COC1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
3242,COc1cc(C)nc(-n2nc(C)cc2OC)n1
29327,CN(N=O)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O
5479,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
4855,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21
3475,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
16051951,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1
64740,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O
4612,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1
3825,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
68552,NC(N)=NCC1COC2(CCCCC2)O1
31072,CCOC(=O)n1ccn(C)c1=S
3032771,C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
3059,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
3276,O=C(Cn1ccnc1[N+](=O)[O-])NCCO
3326,CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O
4189,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
441334,CC(C)(C)NCC(O)c1cc(O)cc(O)c1
31728,C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1
6842999,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1
4912,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
155290,CN1CCOC(c2ccccc2)c2ccccc2C1
108013,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1
24733,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
32169,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC
446541,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2
441374,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O
3463,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
33624,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
3760,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1
5284409,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O
35375,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1
443944,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I
4030,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
62884,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
34632,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2
71412,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
47471,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1
115162,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C
36294,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O
5468,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1
36339,CCOC(=O)c1cncn1C(C)c1ccccc1
91610,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C
36462,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
33478,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
5282493,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C
441307,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
54677972,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1
5282169,CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC
6420013,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1
37392,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12
3081545,CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N)C[C@@H]3N)O[C@@H]2[C@@H]1O
441398,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
38010,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1
20055558,CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC1OC(=O)c2ccccc21
5359,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1
3308,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
39042,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
39147,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2
4409,COc1ccc2cc(CCC(C)=O)ccc2c1
443955,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32
3334,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1
16051942,COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
47965,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1
60196265,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]1O
5281004,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
40127,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2
4831,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
20055515,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O
20056828,NC[C@H]1O[C@H](O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C(O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O
5472,Clc1ccccc1CN1CCc2sccc2C1
2082,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1
4891,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
41781,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
60196266,CCN[C@@H]1C[C@H](N)[C@@H](OC2OC(CN)=CCC2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O
3742,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
65483,CCC1(c2cccc(O)c2)CCCCN(C)C1
54677971,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O
5284373,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
65492,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
43231,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O
43507,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12
65495,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
5092,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1
170344,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O
44383,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC
71486,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
456201,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
5281098,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12
3085326,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
53025,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
4539,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
114811,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1
3736,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I
5353,COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1
4594,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1
6714002,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
3229,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
104838,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@H]12
3784,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
3033637,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
5459211,C[C@H]1[C@H](NC(=O)/C(=N/OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
6438130,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1
6321411,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OCC(=O)O)c3csc(N)n3)[C@H]2SC1
54384,C[C@@H]1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1
54454,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
6915744,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
